sample_id,disaster_event,selected,reason
santa-rosa-wildfire_00000095,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000096,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000097,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000098,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000101,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000103,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000105,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000106,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000109,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000110,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000111,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000114,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000116,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000117,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000118,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000119,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000124,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000125,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000128,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000129,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000130,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000132,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000134,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000135,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000136,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000137,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000138,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000140,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000142,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000146,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000147,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000148,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000149,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000151,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000152,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000153,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000155,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000156,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000158,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000161,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000162,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000163,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000164,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000165,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000166,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000168,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000169,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000170,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000171,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000173,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000174,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000175,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000176,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000177,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000179,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000180,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000182,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000183,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000185,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000187,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000189,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000190,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000191,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000192,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000196,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000199,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000200,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000203,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000205,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000208,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000209,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000210,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000214,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000216,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000220,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000221,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000223,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000224,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000225,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000226,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000228,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000229,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000231,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000233,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000234,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000235,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000237,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000239,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000241,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000243,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000244,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000245,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000246,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000247,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000248,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000249,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000250,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000251,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000252,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000253,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000254,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000258,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000259,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000260,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000264,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000267,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000268,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000270,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000271,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000272,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000274,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000275,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000276,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000277,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000280,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000281,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000283,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000286,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000287,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000291,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000293,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000296,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000297,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000298,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000299,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000300,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000301,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000302,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000304,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000306,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000308,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000309,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000312,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000313,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000314,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000315,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000318,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000320,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000321,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000324,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000325,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000327,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000330,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000331,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000333,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000334,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000337,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000338,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000340,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000341,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000344,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000345,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000346,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000348,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000351,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000353,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000355,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000356,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000357,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000361,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000362,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000368,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000369,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000370,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000371,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000372,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000373,santa-rosa-wildfire,yes,stratified_diverse
santa-rosa-wildfire_00000374,santa-rosa-wildfire,no,not_selected
santa-rosa-wildfire_00000376,santa-rosa-wildfire,yes,stratified_diverse
socal-fire_00000001,socal-fire,yes,stratified_diverse
socal-fire_00000002,socal-fire,yes,stratified_diverse
socal-fire_00000003,socal-fire,yes,stratified_diverse
socal-fire_00000004,socal-fire,yes,stratified_diverse
socal-fire_00000006,socal-fire,yes,stratified_diverse
socal-fire_00000008,socal-fire,yes,stratified_diverse
socal-fire_00000010,socal-fire,yes,stratified_diverse
socal-fire_00000012,socal-fire,yes,stratified_diverse
socal-fire_00000013,socal-fire,no,not_selected
socal-fire_00000014,socal-fire,yes,stratified_diverse
socal-fire_00000015,socal-fire,yes,stratified_diverse
socal-fire_00000019,socal-fire,yes,stratified_diverse
socal-fire_00000022,socal-fire,yes,stratified_diverse
socal-fire_00000024,socal-fire,no,not_selected
socal-fire_00000025,socal-fire,yes,stratified_diverse
socal-fire_00000026,socal-fire,yes,stratified_diverse
socal-fire_00000027,socal-fire,no,not_selected
socal-fire_00000028,socal-fire,yes,stratified_diverse
socal-fire_00000029,socal-fire,yes,stratified_diverse
socal-fire_00000030,socal-fire,no,not_selected
socal-fire_00000032,socal-fire,no,not_selected
socal-fire_00000033,socal-fire,yes,stratified_diverse
socal-fire_00000035,socal-fire,yes,stratified_diverse
socal-fire_00000036,socal-fire,yes,stratified_diverse
socal-fire_00000038,socal-fire,yes,stratified_diverse
socal-fire_00000042,socal-fire,yes,stratified_diverse
socal-fire_00000043,socal-fire,no,not_selected
socal-fire_00000044,socal-fire,yes,stratified_diverse
socal-fire_00000045,socal-fire,yes,stratified_diverse
socal-fire_00000046,socal-fire,yes,stratified_diverse
socal-fire_00000048,socal-fire,yes,stratified_diverse
socal-fire_00000050,socal-fire,yes,stratified_diverse
socal-fire_00000051,socal-fire,yes,stratified_diverse
socal-fire_00000053,socal-fire,no,not_selected
socal-fire_00000055,socal-fire,yes,stratified_diverse
socal-fire_00000056,socal-fire,no,not_selected
socal-fire_00000057,socal-fire,yes,stratified_diverse
socal-fire_00000058,socal-fire,yes,stratified_diverse
socal-fire_00000059,socal-fire,yes,stratified_diverse
socal-fire_00000060,socal-fire,yes,stratified_diverse
socal-fire_00000061,socal-fire,yes,stratified_diverse
socal-fire_00000062,socal-fire,yes,stratified_diverse
socal-fire_00000065,socal-fire,yes,stratified_diverse
socal-fire_00000070,socal-fire,no,not_selected
socal-fire_00000072,socal-fire,yes,stratified_diverse
socal-fire_00000073,socal-fire,yes,stratified_diverse
socal-fire_00000076,socal-fire,no,not_selected
socal-fire_00000078,socal-fire,yes,stratified_diverse
socal-fire_00000079,socal-fire,no,not_selected
socal-fire_00000080,socal-fire,yes,stratified_diverse
socal-fire_00000081,socal-fire,yes,stratified_diverse
socal-fire_00000082,socal-fire,yes,stratified_diverse
socal-fire_00000083,socal-fire,no,not_selected
socal-fire_00000084,socal-fire,yes,stratified_diverse
socal-fire_00000087,socal-fire,yes,stratified_diverse
socal-fire_00000088,socal-fire,yes,stratified_diverse
socal-fire_00000089,socal-fire,no,not_selected
socal-fire_00000090,socal-fire,yes,stratified_diverse
socal-fire_00000091,socal-fire,no,not_selected
socal-fire_00000092,socal-fire,yes,stratified_diverse
socal-fire_00000093,socal-fire,yes,stratified_diverse
socal-fire_00000094,socal-fire,no,not_selected
socal-fire_00000095,socal-fire,yes,stratified_diverse
socal-fire_00000096,socal-fire,yes,stratified_diverse
socal-fire_00000097,socal-fire,yes,stratified_diverse
socal-fire_00000099,socal-fire,yes,stratified_diverse
socal-fire_00000101,socal-fire,no,not_selected
socal-fire_00000102,socal-fire,yes,stratified_diverse
socal-fire_00000103,socal-fire,yes,stratified_diverse
socal-fire_00000105,socal-fire,yes,stratified_diverse
socal-fire_00000106,socal-fire,yes,stratified_diverse
socal-fire_00000107,socal-fire,no,not_selected
socal-fire_00000108,socal-fire,yes,stratified_diverse
socal-fire_00000109,socal-fire,yes,stratified_diverse
socal-fire_00000110,socal-fire,no,not_selected
socal-fire_00000113,socal-fire,no,not_selected
socal-fire_00000114,socal-fire,yes,stratified_diverse
socal-fire_00000115,socal-fire,yes,stratified_diverse
socal-fire_00000116,socal-fire,yes,stratified_diverse
socal-fire_00000117,socal-fire,yes,stratified_diverse
socal-fire_00000118,socal-fire,no,not_selected
socal-fire_00000122,socal-fire,no,not_selected
socal-fire_00000124,socal-fire,yes,stratified_diverse
socal-fire_00000126,socal-fire,yes,stratified_diverse
socal-fire_00000130,socal-fire,no,not_selected
socal-fire_00000135,socal-fire,yes,stratified_diverse
socal-fire_00000136,socal-fire,yes,stratified_diverse
socal-fire_00000141,socal-fire,no,not_selected
socal-fire_00000144,socal-fire,yes,stratified_diverse
socal-fire_00000146,socal-fire,yes,stratified_diverse
socal-fire_00000149,socal-fire,yes,stratified_diverse
socal-fire_00000151,socal-fire,yes,stratified_diverse
socal-fire_00000153,socal-fire,yes,stratified_diverse
socal-fire_00000154,socal-fire,yes,stratified_diverse
socal-fire_00000156,socal-fire,yes,stratified_diverse
socal-fire_00000157,socal-fire,no,not_selected
socal-fire_00000160,socal-fire,yes,stratified_diverse
socal-fire_00000162,socal-fire,no,not_selected
socal-fire_00000163,socal-fire,yes,stratified_diverse
socal-fire_00000166,socal-fire,yes,stratified_diverse
socal-fire_00000167,socal-fire,yes,stratified_diverse
socal-fire_00000169,socal-fire,no,not_selected
socal-fire_00000171,socal-fire,yes,stratified_diverse
socal-fire_00000174,socal-fire,yes,stratified_diverse
socal-fire_00000175,socal-fire,no,not_selected
socal-fire_00000178,socal-fire,no,not_selected
socal-fire_00000180,socal-fire,yes,stratified_diverse
socal-fire_00000183,socal-fire,yes,stratified_diverse
socal-fire_00000185,socal-fire,no,not_selected
socal-fire_00000186,socal-fire,yes,stratified_diverse
socal-fire_00000187,socal-fire,no,not_selected
socal-fire_00000191,socal-fire,yes,stratified_diverse
socal-fire_00000193,socal-fire,yes,stratified_diverse
socal-fire_00000194,socal-fire,yes,stratified_diverse
socal-fire_00000196,socal-fire,yes,stratified_diverse
socal-fire_00000197,socal-fire,yes,stratified_diverse
socal-fire_00000199,socal-fire,yes,stratified_diverse
socal-fire_00000203,socal-fire,yes,stratified_diverse
socal-fire_00000204,socal-fire,yes,stratified_diverse
socal-fire_00000205,socal-fire,yes,stratified_diverse
socal-fire_00000211,socal-fire,yes,stratified_diverse
socal-fire_00000213,socal-fire,no,not_selected
socal-fire_00000215,socal-fire,yes,stratified_diverse
socal-fire_00000219,socal-fire,yes,stratified_diverse
socal-fire_00000220,socal-fire,yes,stratified_diverse
socal-fire_00000221,socal-fire,yes,stratified_diverse
socal-fire_00000222,socal-fire,yes,stratified_diverse
socal-fire_00000224,socal-fire,no,not_selected
socal-fire_00000226,socal-fire,yes,stratified_diverse
socal-fire_00000227,socal-fire,yes,stratified_diverse
socal-fire_00000228,socal-fire,yes,stratified_diverse
socal-fire_00000230,socal-fire,no,not_selected
socal-fire_00000231,socal-fire,yes,stratified_diverse
socal-fire_00000232,socal-fire,no,not_selected
socal-fire_00000236,socal-fire,yes,stratified_diverse
socal-fire_00000237,socal-fire,yes,stratified_diverse
socal-fire_00000239,socal-fire,yes,stratified_diverse
socal-fire_00000240,socal-fire,yes,stratified_diverse
socal-fire_00000243,socal-fire,no,not_selected
socal-fire_00000244,socal-fire,yes,stratified_diverse
socal-fire_00000245,socal-fire,yes,stratified_diverse
socal-fire_00000247,socal-fire,yes,stratified_diverse
socal-fire_00000248,socal-fire,no,not_selected
socal-fire_00000249,socal-fire,yes,stratified_diverse
socal-fire_00000251,socal-fire,yes,stratified_diverse
socal-fire_00000252,socal-fire,yes,stratified_diverse
socal-fire_00000253,socal-fire,yes,stratified_diverse
socal-fire_00000257,socal-fire,yes,stratified_diverse
socal-fire_00000259,socal-fire,yes,stratified_diverse
socal-fire_00000261,socal-fire,yes,stratified_diverse
socal-fire_00000264,socal-fire,yes,stratified_diverse
socal-fire_00000265,socal-fire,yes,stratified_diverse
socal-fire_00000266,socal-fire,yes,stratified_diverse
socal-fire_00000268,socal-fire,yes,stratified_diverse
socal-fire_00000269,socal-fire,yes,stratified_diverse
socal-fire_00000270,socal-fire,yes,stratified_diverse
socal-fire_00000271,socal-fire,yes,stratified_diverse
socal-fire_00000272,socal-fire,no,not_selected
socal-fire_00000273,socal-fire,yes,stratified_diverse
socal-fire_00000277,socal-fire,yes,stratified_diverse
socal-fire_00000278,socal-fire,no,not_selected
socal-fire_00000279,socal-fire,yes,stratified_diverse
socal-fire_00000282,socal-fire,yes,stratified_diverse
socal-fire_00000283,socal-fire,yes,stratified_diverse
socal-fire_00000285,socal-fire,yes,stratified_diverse
socal-fire_00000286,socal-fire,yes,stratified_diverse
socal-fire_00000287,socal-fire,no,not_selected
socal-fire_00000288,socal-fire,yes,stratified_diverse
socal-fire_00000290,socal-fire,yes,stratified_diverse
socal-fire_00000292,socal-fire,no,not_selected
socal-fire_00000295,socal-fire,no,not_selected
socal-fire_00000296,socal-fire,yes,stratified_diverse
socal-fire_00000297,socal-fire,no,not_selected
socal-fire_00000301,socal-fire,yes,stratified_diverse
socal-fire_00000302,socal-fire,yes,stratified_diverse
socal-fire_00000303,socal-fire,yes,stratified_diverse
socal-fire_00000306,socal-fire,no,not_selected
socal-fire_00000308,socal-fire,yes,stratified_diverse
socal-fire_00000311,socal-fire,no,not_selected
socal-fire_00000312,socal-fire,yes,stratified_diverse
socal-fire_00000313,socal-fire,yes,stratified_diverse
socal-fire_00000318,socal-fire,yes,stratified_diverse
socal-fire_00000321,socal-fire,yes,stratified_diverse
socal-fire_00000322,socal-fire,yes,stratified_diverse
socal-fire_00000327,socal-fire,no,not_selected
socal-fire_00000330,socal-fire,yes,stratified_diverse
socal-fire_00000331,socal-fire,no,not_selected
socal-fire_00000332,socal-fire,yes,stratified_diverse
socal-fire_00000333,socal-fire,no,not_selected
socal-fire_00000334,socal-fire,yes,stratified_diverse
socal-fire_00000335,socal-fire,no,not_selected
socal-fire_00000336,socal-fire,no,not_selected
socal-fire_00000337,socal-fire,yes,stratified_diverse
socal-fire_00000339,socal-fire,yes,stratified_diverse
socal-fire_00000340,socal-fire,yes,stratified_diverse
socal-fire_00000341,socal-fire,yes,stratified_diverse
socal-fire_00000343,socal-fire,yes,stratified_diverse
socal-fire_00000346,socal-fire,yes,stratified_diverse
socal-fire_00000348,socal-fire,yes,stratified_diverse
socal-fire_00000349,socal-fire,no,not_selected
socal-fire_00000352,socal-fire,yes,stratified_diverse
socal-fire_00000353,socal-fire,no,not_selected
socal-fire_00000354,socal-fire,yes,stratified_diverse
socal-fire_00000357,socal-fire,yes,stratified_diverse
socal-fire_00000358,socal-fire,yes,stratified_diverse
socal-fire_00000360,socal-fire,yes,stratified_diverse
socal-fire_00000361,socal-fire,no,not_selected
socal-fire_00000363,socal-fire,yes,stratified_diverse
socal-fire_00000364,socal-fire,no,not_selected
socal-fire_00000367,socal-fire,yes,stratified_diverse
socal-fire_00000369,socal-fire,yes,stratified_diverse
socal-fire_00000370,socal-fire,yes,stratified_diverse
socal-fire_00000371,socal-fire,yes,stratified_diverse
socal-fire_00000372,socal-fire,no,not_selected
socal-fire_00000373,socal-fire,no,not_selected
socal-fire_00000374,socal-fire,no,not_selected
socal-fire_00000375,socal-fire,yes,stratified_diverse
socal-fire_00000376,socal-fire,yes,stratified_diverse
socal-fire_00000377,socal-fire,yes,stratified_diverse
socal-fire_00000378,socal-fire,no,not_selected
socal-fire_00000383,socal-fire,no,not_selected
socal-fire_00000384,socal-fire,yes,stratified_diverse
socal-fire_00000385,socal-fire,yes,stratified_diverse
socal-fire_00000386,socal-fire,yes,stratified_diverse
socal-fire_00000387,socal-fire,yes,stratified_diverse
socal-fire_00000388,socal-fire,no,not_selected
socal-fire_00000389,socal-fire,yes,stratified_diverse
socal-fire_00000391,socal-fire,yes,stratified_diverse
socal-fire_00000392,socal-fire,yes,stratified_diverse
socal-fire_00000397,socal-fire,no,not_selected
socal-fire_00000398,socal-fire,no,not_selected
socal-fire_00000399,socal-fire,yes,stratified_diverse
socal-fire_00000400,socal-fire,yes,stratified_diverse
socal-fire_00000401,socal-fire,no,not_selected
socal-fire_00000402,socal-fire,yes,stratified_diverse
socal-fire_00000403,socal-fire,no,not_selected
socal-fire_00000405,socal-fire,yes,stratified_diverse
socal-fire_00000408,socal-fire,yes,stratified_diverse
socal-fire_00000409,socal-fire,yes,stratified_diverse
socal-fire_00000410,socal-fire,yes,stratified_diverse
socal-fire_00000411,socal-fire,yes,stratified_diverse
socal-fire_00000412,socal-fire,no,not_selected
socal-fire_00000415,socal-fire,no,not_selected
socal-fire_00000417,socal-fire,yes,stratified_diverse
socal-fire_00000420,socal-fire,yes,stratified_diverse
socal-fire_00000421,socal-fire,no,not_selected
socal-fire_00000422,socal-fire,yes,stratified_diverse
socal-fire_00000423,socal-fire,no,not_selected
socal-fire_00000427,socal-fire,yes,stratified_diverse
socal-fire_00000429,socal-fire,yes,stratified_diverse
socal-fire_00000430,socal-fire,yes,stratified_diverse
socal-fire_00000432,socal-fire,yes,stratified_diverse
socal-fire_00000433,socal-fire,yes,stratified_diverse
socal-fire_00000434,socal-fire,yes,stratified_diverse
socal-fire_00000435,socal-fire,no,not_selected
socal-fire_00000436,socal-fire,yes,stratified_diverse
socal-fire_00000438,socal-fire,no,not_selected
socal-fire_00000442,socal-fire,yes,stratified_diverse
socal-fire_00000445,socal-fire,yes,stratified_diverse
socal-fire_00000446,socal-fire,no,not_selected
socal-fire_00000447,socal-fire,no,not_selected
socal-fire_00000450,socal-fire,yes,stratified_diverse
socal-fire_00000451,socal-fire,yes,stratified_diverse
socal-fire_00000454,socal-fire,no,not_selected
socal-fire_00000455,socal-fire,yes,stratified_diverse
socal-fire_00000457,socal-fire,no,not_selected
socal-fire_00000461,socal-fire,no,not_selected
socal-fire_00000462,socal-fire,yes,stratified_diverse
socal-fire_00000464,socal-fire,no,not_selected
socal-fire_00000465,socal-fire,no,not_selected
socal-fire_00000466,socal-fire,yes,stratified_diverse
socal-fire_00000467,socal-fire,no,not_selected
socal-fire_00000468,socal-fire,yes,stratified_diverse
socal-fire_00000469,socal-fire,yes,stratified_diverse
socal-fire_00000471,socal-fire,yes,stratified_diverse
socal-fire_00000472,socal-fire,yes,stratified_diverse
socal-fire_00000473,socal-fire,yes,stratified_diverse
socal-fire_00000474,socal-fire,yes,stratified_diverse
socal-fire_00000477,socal-fire,yes,stratified_diverse
socal-fire_00000478,socal-fire,no,not_selected
socal-fire_00000480,socal-fire,yes,stratified_diverse
socal-fire_00000484,socal-fire,yes,stratified_diverse
socal-fire_00000488,socal-fire,yes,stratified_diverse
socal-fire_00000489,socal-fire,yes,stratified_diverse
socal-fire_00000492,socal-fire,yes,stratified_diverse
socal-fire_00000494,socal-fire,yes,stratified_diverse
socal-fire_00000495,socal-fire,yes,stratified_diverse
socal-fire_00000496,socal-fire,yes,stratified_diverse
socal-fire_00000497,socal-fire,yes,stratified_diverse
socal-fire_00000500,socal-fire,yes,stratified_diverse
socal-fire_00000501,socal-fire,yes,stratified_diverse
socal-fire_00000502,socal-fire,yes,stratified_diverse
socal-fire_00000503,socal-fire,yes,stratified_diverse
